ProductId;ReferenceNo;EAN;Manufacturer;Price_B2B_Regular;Price_B2B_Discounted;Price_B2B_DiscountPercent;Price_B2B_DiscountAmount;Price_B2C_exclVAT;Price_B2C_inclVAT;Price_B2C_VATRate;Price_B2C_VATCountry;Price_B2X_Currency;Stock;StockNextDelivery;StockNextDeliveryAccessVolume;WarrantyCode;EOL;Promotion;NonReturnable;RemainingStock;ImagePrimary;ImageAdditional;ProductLink;GrossWeight;NetWeight;RelatedProducts;AccessoryProducts;Description_1031_German;CategoryName_1031_German;CategoryPath_1031_German;WarrantyDescription_1031_German;Description_1033_English;CategoryName_1033_English;CategoryPath_1033_English;WarrantyDescription_1033_English;Description_1036_French;CategoryName_1036_French;CategoryPath_1036_French;WarrantyDescription_1036_French;Description_1043_Dutch;CategoryName_1043_Dutch;CategoryPath_1043_Dutch;WarrantyDescription_1043_Dutch;ProductDisplayType;LicenseTypeCode;LicenseTypeDescription
3810034;82913;;DeLock;1,95;1,95;0;0;0;0;20;FR;EUR;100;;0;G24;0;0;0;0;;;;0,01;;;;Kabel SATA Slim-SATA-ODD / 5.25" Strom, intern;Speicherkabel;Kabel|Speicherkabel;Bring-In-Service 24 Mon.;Kabel SATA Slim-SATA-ODD / 5.25" Strom, intern;Storage Cables;Cables|Storage Cables;24 Months Warranty (Bring-in);Kabel SATA Slim-SATA-ODD / 5.25" Strom, intern;Câble(s) de stockage;Câbles|Câble(s) de stockage;24 mois garantie retour atelier;Kabel SATA Slim-SATA-ODD / 5.25" Strom, intern;Geheugenkabel;Kabel|Geheugenkabel;24 Maanden garantie (bring in);RegularProduct;;
7002102;AE0515CB;;Microsoft;18,22;18,22;0;0;21;25,2;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
2590203;VCQP2200-PB;3536403372538;PNY Technologies;399;399;0;0;529;634,8;20;FR;EUR;0;2020-02-05;100;G36;0;0;0;0;;;;0,77;;;;PNY 5GB Quadro P2200 4xDP Retail;Grafikkarten;Grafikkarten;Bring-In-Service 36 Mon.;PNY 5GB Quadro P2200 4xDP Retail;Video Cards;Video Cards;36 Months Warranty (Bring-in);PNY 5GB Quadro P2200 4xDP Retail;Cartes vidéo;Cartes vidéo;36 mois garantie retour atelier;PNY 5GB Quadro P2200 4xDP Retail;Grafische kaarten;Grafische kaarten;36 Maanden garantie (bring in);RegularProduct;;
7001109;DB5E0B1C-1J;;Microsoft;536,52;536,52;0;0;644,4;773,28;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP M365 EE E5 w/o Audio Conf [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 EE E5 w/o Audio Conf [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 EE E5 w/o Audio Conf [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 EE E5 w/o Audio Conf [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
5210442;44472202;5031713048961;OKI;53,29;53,29;0;0;0;0;20;FR;EUR;5;2020-01-27;20;G06;0;0;0;0;;;;1,81;;;;OKI C3xx/5x0/MC3x1/MC363/MC56x Transportband 60k;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);OKI C3xx/5x0/MC3x1/MC363/MC56x Transportband 60k;Consumables;Consumables;6 Months Warranty (Bring-in);OKI C3xx/5x0/MC3x1/MC363/MC56x Transportband 60k;Consommables;Consommables;6 mois garantie retour atelier;OKI C3xx/5x0/MC3x1/MC363/MC56x Transportband 60k;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
6480738;76A-00327;;Microsoft;199,5;199,5;0;0;237,61;285,13;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVS EE U-CAL Lic/SA EE w Services 1Y [NL];Anwendungen;Software|Anwendungen;;MS OVS EE U-CAL Lic/SA EE w Services 1Y [NL];Applications;Software|Applications;;MS OVS EE U-CAL Lic/SA EE w Services 1Y [NL];Applications;Logiciels|Applications;;MS OVS EE U-CAL Lic/SA EE w Services 1Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
3910431;BX950UI;0731304316008;APC by Schneider Electric;82;82;0;0;0;0;20;FR;EUR;19;;0;GH24;0;0;0;0;;;;8,99;;;3910173|3910266;APC Back-UPS BX  950 VA BX950UI;Netzteile & USVs;Netzteile & USVs;24 Monate Garantie (Service/Retoure ü. Hersteller);APC Back-UPS BX  950 VA BX950UI;UPS & Power Devices;UPS & Power Devices;;APC Back-UPS BX  950 VA BX950UI;Onduleurs et Périphériques d'alimentation;Onduleurs et Périphériques d'alimentation;24 mois garantie retour constructeur;APC Back-UPS BX  950 VA BX950UI;Voeding & UPS;Voeding & UPS;;RegularProduct;;
2430006;ST2000LM015;0763649098318;Seagate;60,9;60,9;0;0;0;0;20;FR;EUR;0;2020-01-23;100;G24;0;0;0;0;;;;0,14;;2470073|2475104;;Seagate HD2.5 SATA3 2TB ST2000LM015 / 7mm (Di);Festplatten & SSD;HDD SSD DVD STR|Festplatten & SSD;Bring-In-Service 24 Mon.;Seagate HD2.5 SATA3 2TB ST2000LM015 / 7mm (Di);Hard Drives;HDD SSD DVD STR|Hard Drives;24 Months Warranty (Bring-in);Seagate HD2.5 SATA3 2TB ST2000LM015 / 7mm (Di);Disques durs et SSD;DD SSD DVD STR|Disques durs et SSD;24 mois garantie retour atelier;Seagate HD2.5 SATA3 2TB ST2000LM015 / 7mm (Di);Harddisk & SSD;HDD SSD DVD STR|Harddisk & SSD;24 Maanden garantie (bring in);RegularProduct;;
5700091;MFCL3710CWG1;4977766790222;Brother;303,21;303,21;0;0;0;0;20;FR;EUR;1;;0;;0;0;0;0;;;;26,7;;;5770183|5770184|5770185|5770186|5770187|5770188|5770189;Brother MFC-L3710CW ColorLaser AllinOne 4in1;Multifunktionsgeräte;Multifunktionsgeräte;;Brother MFC-L3710CW ColorLaser AllinOne 4in1;Multifunctional Devices;Multifunctional Devices;;Brother MFC-L3710CW ColorLaser AllinOne 4in1;Périphériques multifonctions;Périphériques multifonctions;;Brother MFC-L3710CW ColorLaser AllinOne 4in1;Multifunctionele apparaten;Multifunctionele apparaten;;RegularProduct;;
2190166;M393B1G70BH0-YK0;4053162791398;Samsung;75,9;75,9;0;0;0;0;20;FR;EUR;50;;0;G36;1;0;0;1;;;;0,02;;2190593;;RAM DDR3L REG 8GB/PC1600/ECC/Samsung (1Rx4);Arbeitsspeicher;Arbeitsspeicher;Bring-In-Service 36 Mon.;RAM DDR3L REG 8GB/PC1600/ECC/Samsung (1Rx4);RAM;RAM;36 Months Warranty (Bring-in);RAM DDR3L REG 8GB/PC1600/ECC/Samsung (1Rx4);RAM;RAM;36 mois garantie retour atelier;RAM DDR3L REG 8GB/PC1600/ECC/Samsung (1Rx4);RAM;RAM;36 Maanden garantie (bring in);RegularProduct;;
3850282;USB-U31A2P01;4713213511053;QNAP;43,9;43,9;0;0;50;60;20;FR;EUR;2;2020-02-20;2;G12;0;0;0;0;;;;0,12;;;;QNAP Dual Port USB 3.1 PCIe Erweiterungskarte;Speicheradapter;Adapter|Speicheradapter;12 Monate Garantie (Bring-in);QNAP Dual Port USB 3.1 PCIe Erweiterungskarte;Storage Adapters;Adapters|Storage Adapters;;QNAP Dual Port USB 3.1 PCIe Erweiterungskarte;Adaptateur(s) de stockage;Adaptateurs|Adaptateur(s) de stockage;Garantie 12 mois retour;QNAP Dual Port USB 3.1 PCIe Erweiterungskarte;Geheugenadapter;Adapter|Geheugenadapter;;RegularProduct;;
6482067;7NQ-00241;;Microsoft;1182;1182;0;0;1444,71;1733,65;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OLP SQL Svr Std Core 2Lic/SA EDU [B];Anwendungen;Software|Anwendungen;;MS OLP SQL Svr Std Core 2Lic/SA EDU [B];Applications;Software|Applications;;MS OLP SQL Svr Std Core 2Lic/SA EDU [B];Applications;Logiciels|Applications;;MS OLP SQL Svr Std Core 2Lic/SA EDU [B];toepassingen;Software|toepassingen;;RegularProduct;MSOL;Microsoft Open License
5310443;C9373A;0808736779821;Hewlett Packard;45,49;45,49;0;0;0;0;20;FR;EUR;13;;0;G06;0;0;0;0;;;;0,13;;;;Tinte HP Designjet T610/T770 yellow (130ml);Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte HP Designjet T610/T770 yellow (130ml);Consumables;Consumables;6 Months Warranty (Bring-in);Tinte HP Designjet T610/T770 yellow (130ml);Consommables;Consommables;6 mois garantie retour atelier;Tinte HP Designjet T610/T770 yellow (130ml);Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
2130243;GV-N1650GAMING OC-4GD;4719331304669;Gigabyte;135,9;135,9;0;0;0;0;20;FR;EUR;0;2020-01-22;10;GH36;0;0;0;0;;;;0,31;;;;GIGA VGA 4GB GTX1650 GAMING OC 4GD DP/3xHDMI;Grafikkarten;Grafikkarten;36 Monate Garantie (Service/Retoure ü. Hersteller);GIGA VGA 4GB GTX1650 GAMING OC 4GD DP/3xHDMI;Video Cards;Video Cards;;GIGA VGA 4GB GTX1650 GAMING OC 4GD DP/3xHDMI;Cartes vidéo;Cartes vidéo;36 mois garantie retour constructeur;GIGA VGA 4GB GTX1650 GAMING OC 4GD DP/3xHDMI;Grafische kaarten;Grafische kaarten;;RegularProduct;;
6482749;9GA-00428;;Microsoft;657,5;657,5;0;0;784,58;941,5;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVS CIS Std Core 16Lic/SA ADD 1Y [NL];Anwendungen;Software|Anwendungen;;MS OVS CIS Std Core 16Lic/SA ADD 1Y [NL];Applications;Software|Applications;;MS OVS CIS Std Core 16Lic/SA ADD 1Y [NL];Applications;Logiciels|Applications;;MS OVS CIS Std Core 16Lic/SA ADD 1Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
6463032;SP-NAC-1444023;;Securepoint;942;942;0;0;0;0;20;FR;EUR;0;;0;G24;0;0;0;0;;;;0;;;;Ver. Securepoint NAC Maint. 150 User 1 Jahr;Netzwerk;Garantieverlängerung|Netzwerk;Bring-In-Service 24 Mon.;Ver. Securepoint NAC Maint. 150 User 1 Jahr;Networking;Warranty extension|Networking;24 Months Warranty (Bring-in);Ver. Securepoint NAC Maint. 150 User 1 Jahr;Réseau;Extension de garantie|Réseau;24 mois garantie retour atelier;Ver. Securepoint NAC Maint. 150 User 1 Jahr;Netwerk;Garantie uitbreiding|Netwerk;24 Maanden garantie (bring in);RegularProduct;SECLIZ;Securepoint Lizenz mit Endkundendaten
7002103;AE0515CB-1J;;Microsoft;210,54;210,54;0;0;252;302,4;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[J;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[J;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[J;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f fac[J;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
7001111;3451A3B0;;Microsoft;7,28;7,28;0;0;8,4;10,08;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP M365 F1 [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 F1 [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 F1 [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 F1 [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
3810035;84369;4043619843695;DeLock;3,5;3,5;0;0;0;0;20;FR;EUR;19;;0;G24;0;0;0;0;;;;0,11;;;;Delock Monitorkabel DVI 0.5m St/St (Dual-Link);Ausgabe Kabel;Kabel|Ausgabe Kabel;Bring-In-Service 24 Mon.;Delock Monitorkabel DVI 0.5m St/St (Dual-Link);Output Cables;Cables|Output Cables;24 Months Warranty (Bring-in);Delock Monitorkabel DVI 0.5m St/St (Dual-Link);Câbles pour périphérique de sortie;Câbles|Câbles pour périphérique de sortie;24 mois garantie retour atelier;Delock Monitorkabel DVI 0.5m St/St (Dual-Link);Output kabel;Kabel|Output kabel;24 Maanden garantie (bring in);RegularProduct;;
2590204;QSP-MINIDP/HDMIV2;3536403365844;PNY Technologies;8,9;8,9;0;0;0;0;20;FR;EUR;0;;0;G06;0;0;0;0;;;;0,05;;;;PNY Zubehör: Kabelpeitsche mDP =>HDMI+++;Ausgabe Kabel;Kabel|Ausgabe Kabel;6 Monate Garantie (Bring-in);PNY Zubehör: Kabelpeitsche mDP =>HDMI+++;Output Cables;Cables|Output Cables;6 Months Warranty (Bring-in);PNY Zubehör: Kabelpeitsche mDP =>HDMI+++;Câbles pour périphérique de sortie;Câbles|Câbles pour périphérique de sortie;6 mois garantie retour atelier;PNY Zubehör: Kabelpeitsche mDP =>HDMI+++;Output kabel;Kabel|Output kabel;6 Maanden garantie (bring in);RegularProduct;;
5210443;44574702;5031713048688;OKI;58,9;58,9;0;0;0;0;20;FR;EUR;28;;0;G06;0;0;0;0;;;;0,58;;;;Toner OKI B411/431/MB461 3.000 Blatt black;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Toner OKI B411/431/MB461 3.000 Blatt black;Consumables;Consumables;6 Months Warranty (Bring-in);Toner OKI B411/431/MB461 3.000 Blatt black;Consommables;Consommables;6 mois garantie retour atelier;Toner OKI B411/431/MB461 3.000 Blatt black;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
6480744;7AH-00344;;Microsoft;43,5;43,5;0;0;52,95;63,54;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVS Lync Svr EE D-CAL Lic/SA ADD 1Y [NL];Anwendungen;Software|Anwendungen;;MS OVS Lync Svr EE D-CAL Lic/SA ADD 1Y [NL];Applications;Software|Applications;;MS OVS Lync Svr EE D-CAL Lic/SA ADD 1Y [NL];Applications;Logiciels|Applications;;MS OVS Lync Svr EE D-CAL Lic/SA ADD 1Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
3910432;BX950U-GR;0731304315988;APC by Schneider Electric;94;94;0;0;0;0;20;FR;EUR;0;2020-01-24;19;GH24;0;0;0;0;;;;8,99;;;3910173|3910266;APC Back-UPS BX  950 VA BX950U-GR;Netzteile & USVs;Netzteile & USVs;24 Monate Garantie (Service/Retoure ü. Hersteller);APC Back-UPS BX  950 VA BX950U-GR;UPS & Power Devices;UPS & Power Devices;;APC Back-UPS BX  950 VA BX950U-GR;Onduleurs et Périphériques d'alimentation;Onduleurs et Périphériques d'alimentation;24 mois garantie retour constructeur;APC Back-UPS BX  950 VA BX950U-GR;Voeding & UPS;Voeding & UPS;;RegularProduct;;
2430007;ST3000LM024;763649078990;Seagate;103,9;103,9;0;0;0;0;20;FR;EUR;29;;0;G24;0;0;0;0;;;;0,24;;;;Seagate HD2.5 SATA3 3TB ST3000LM024 / 15mm (Di);Festplatten & SSD;HDD SSD DVD STR|Festplatten & SSD;Bring-In-Service 24 Mon.;Seagate HD2.5 SATA3 3TB ST3000LM024 / 15mm (Di);Hard Drives;HDD SSD DVD STR|Hard Drives;24 Months Warranty (Bring-in);Seagate HD2.5 SATA3 3TB ST3000LM024 / 15mm (Di);Disques durs et SSD;DD SSD DVD STR|Disques durs et SSD;24 mois garantie retour atelier;Seagate HD2.5 SATA3 3TB ST3000LM024 / 15mm (Di);Harddisk & SSD;HDD SSD DVD STR|Harddisk & SSD;24 Maanden garantie (bring in);RegularProduct;;
3850283;LAN-40G2SF-MLX;4712511128277;QNAP;369;369;0;0;479;574,8;20;FR;EUR;0;2020-02-06;2;G12;0;0;0;0;;;;0,32;;;;QNAP LAN Card 2x 40GbE QSFP+ PCIe Erweiterungsk.;Netzwerkadapter;Adapter|Netzwerkadapter;12 Monate Garantie (Bring-in);QNAP LAN Card 2x 40GbE QSFP+ PCIe Erweiterungsk.;Network Adapters;Adapters|Network Adapters;;QNAP LAN Card 2x 40GbE QSFP+ PCIe Erweiterungsk.;Adaptateurs réseau;Adaptateurs|Adaptateurs réseau;Garantie 12 mois retour;QNAP LAN Card 2x 40GbE QSFP+ PCIe Erweiterungsk.;netwerkadapters;Adapter|netwerkadapters;;RegularProduct;;
2922348;JM-0300SL-0;4025112082641;WORTMANN AG;4,45;4,45;0;0;7,49;8,99;20;FR;EUR;100;2020-05-21;100;G24;0;0;0;0;item292234810000.jpg;item292234820000.jpg|item292234830000.jpg;;1;;;;TERRA Mouse 1000 Corded USB white grey;Mäuse;Peripherie|Mäuse;Bring-In-Service 24 Mon.;TERRA Mouse 1000 Corded USB white grey;Pointing Devices;Peripherals|Pointing Devices;24 Months Warranty (Bring-in);TERRA Mouse 1000 Corded USB white grey;Dispositifs de pointage;Périphériques|Dispositifs de pointage;24 mois garantie retour atelier;TERRA Mouse 1000 Corded USB white grey;Muizen;Randapparatuur|Muizen;24 Maanden garantie (bring in);RegularProduct;;
5310444;C9374A;0808736779845;Hewlett Packard;46,49;46,49;0;0;0;0;20;FR;EUR;4;2020-01-27;30;G06;0;0;0;0;;;;0,13;;;;Tinte HP Designjet T610/T770 grey (130ml);Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte HP Designjet T610/T770 grey (130ml);Consumables;Consumables;6 Months Warranty (Bring-in);Tinte HP Designjet T610/T770 grey (130ml);Consommables;Consommables;6 mois garantie retour atelier;Tinte HP Designjet T610/T770 grey (130ml);Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
6482084;SY7-00003;;Microsoft;72;72;0;0;85,53;102,64;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OLP Cloud PBX Shrd Svr Qlfd [NL];Anwendungen;Software|Anwendungen;;MS OLP Cloud PBX Shrd Svr Qlfd [NL];Applications;Software|Applications;;MS OLP Cloud PBX Shrd Svr Qlfd [NL];Applications;Logiciels|Applications;;MS OLP Cloud PBX Shrd Svr Qlfd [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOL;Microsoft Open License
6482755;PGI-00863;;Microsoft;11;11;0;0;12,94;15,53;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OLP Exchange EE U-CAL 2019 w/o Services EDU[NL];Anwendungen;Software|Anwendungen;;MS OLP Exchange EE U-CAL 2019 w/o Services EDU[NL];Applications;Software|Applications;;MS OLP Exchange EE U-CAL 2019 w/o Services EDU[NL];Applications;Logiciels|Applications;;MS OLP Exchange EE U-CAL 2019 w/o Services EDU[NL];toepassingen;Software|toepassingen;;RegularProduct;MSOL;Microsoft Open License
6463033;SP-NAC-1444022;;Securepoint;707;707;0;0;943;1131,6;20;FR;EUR;0;;0;G24;0;0;0;0;;;;0;;;;Ver. Securepoint NAC Maint. 100 User 1 Jahr;Netzwerk;Garantieverlängerung|Netzwerk;Bring-In-Service 24 Mon.;Ver. Securepoint NAC Maint. 100 User 1 Jahr;Networking;Warranty extension|Networking;24 Months Warranty (Bring-in);Ver. Securepoint NAC Maint. 100 User 1 Jahr;Réseau;Extension de garantie|Réseau;24 mois garantie retour atelier;Ver. Securepoint NAC Maint. 100 User 1 Jahr;Netwerk;Garantie uitbreiding|Netwerk;24 Maanden garantie (bring in);RegularProduct;SECLIZ;Securepoint Lizenz mit Endkundendaten
7002104;0A590A70;;Microsoft;10,93;10,93;0;0;13;15,6;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f stu[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f stu[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f stu[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP MS Strm Strg Add-On 500 GB f stu[M;CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
3810039;61712;;Lancom;634;634;0;0;0;0;20;FR;EUR;7;;0;GH36;0;0;0;0;;;;1,67;;;;Lancom Router Mobilfunk 1780EW-4G+;Bridges & Router;Netzwerk|Bridges & Router;36 Monate Garantie (Service/Retoure ü. Hersteller);Lancom Router Mobilfunk 1780EW-4G+;Bridges & Routers;Networking|Bridges & Routers;;Lancom Router Mobilfunk 1780EW-4G+;Passerelles & Routeurs;Réseau|Passerelles & Routeurs;36 mois garantie retour constructeur;Lancom Router Mobilfunk 1780EW-4G+;Bridges & Router;Netwerk|Bridges & Router;;RegularProduct;;
7001112;3451A3B0-1J;;Microsoft;84,12;84,12;0;0;100,8;120,96;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP M365 F1 [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 F1 [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 F1 [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP M365 F1 [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
1481116;6-80-WA500-070-1;4039407034123;WORTMANN AG;15;15;0;0;0;0;20;FR;EUR;11;;0;G12;0;0;0;0;;;;0,12;;1480004;;Tastatur Mobile 1513/P/1713 [DE];Tastaturen;Peripherie|Tastaturen;12 Monate Garantie (Bring-in);Tastatur Mobile 1513/P/1713 [DE];Keyboards;Peripherals|Keyboards;;Tastatur Mobile 1513/P/1713 [DE];Claviers;Périphériques|Claviers;Garantie 12 mois retour;Tastatur Mobile 1513/P/1713 [DE];keyboarden;Randapparatuur|keyboarden;;RegularProduct;;
2590205;VCG20608SDFPPB;751492630618;PNY Technologies;323,9;323,9;0;0;0;0;20;FR;EUR;0;2020-01-23;97;G36;0;0;0;0;;;;0,83;;;;PNY NV 8GB RTX2060 SUPER TWIN FAN DP/HDMI/DVI;Grafikkarten;Grafikkarten;Bring-In-Service 36 Mon.;PNY NV 8GB RTX2060 SUPER TWIN FAN DP/HDMI/DVI;Video Cards;Video Cards;36 Months Warranty (Bring-in);PNY NV 8GB RTX2060 SUPER TWIN FAN DP/HDMI/DVI;Cartes vidéo;Cartes vidéo;36 mois garantie retour atelier;PNY NV 8GB RTX2060 SUPER TWIN FAN DP/HDMI/DVI;Grafische kaarten;Grafische kaarten;36 Maanden garantie (bring in);RegularProduct;;
5210444;44574302;5031713048671;OKI;82,49;82,49;0;0;0;0;20;FR;EUR;0;2020-01-27;40;G06;0;0;0;0;;;;1,66;;;;Trommel OKI B412/B432/B512/MB472/MB492/ BLACK 25K;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Trommel OKI B412/B432/B512/MB472/MB492/ BLACK 25K;Consumables;Consumables;6 Months Warranty (Bring-in);Trommel OKI B412/B432/B512/MB472/MB492/ BLACK 25K;Consommables;Consommables;6 mois garantie retour atelier;Trommel OKI B412/B432/B512/MB472/MB492/ BLACK 25K;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
2190173;M378A2K43CB1-CRC;4571330930078;Samsung;52,09;52,09;0;0;0;0;20;FR;EUR;0;;0;G24;0;0;0;0;;;;0,02;;2690030|2690038;;YY RAM DDR4 16GB / PC2400 /UB/ Samsung;Arbeitsspeicher;Arbeitsspeicher;Bring-In-Service 24 Mon.;YY RAM DDR4 16GB / PC2400 /UB/ Samsung;RAM;RAM;24 Months Warranty (Bring-in);YY RAM DDR4 16GB / PC2400 /UB/ Samsung;RAM;RAM;24 mois garantie retour atelier;YY RAM DDR4 16GB / PC2400 /UB/ Samsung;RAM;RAM;24 Maanden garantie (bring in);RegularProduct;;
6480745;7AH-00346;;Microsoft;56;56;0;0;68,46;82,15;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVS Lync Svr EE U-CAL Lic/SA ADD 1Y [NL];Anwendungen;Software|Anwendungen;;MS OVS Lync Svr EE U-CAL Lic/SA ADD 1Y [NL];Applications;Software|Applications;;MS OVS Lync Svr EE U-CAL Lic/SA ADD 1Y [NL];Applications;Logiciels|Applications;;MS OVS Lync Svr EE U-CAL Lic/SA ADD 1Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
2130244;GV-N1650WF2OC-4GD;4719331304621;Gigabyte;130,9;130,9;0;0;0;0;20;FR;EUR;0;;0;GH36;0;0;0;0;;;;0,31;;2130283;;GIGA VGA 4GB GTX1650 WF2 OC 4GD DP/3xHDMI;Grafikkarten;Grafikkarten;36 Monate Garantie (Service/Retoure ü. Hersteller);GIGA VGA 4GB GTX1650 WF2 OC 4GD DP/3xHDMI;Video Cards;Video Cards;;GIGA VGA 4GB GTX1650 WF2 OC 4GD DP/3xHDMI;Cartes vidéo;Cartes vidéo;36 mois garantie retour constructeur;GIGA VGA 4GB GTX1650 WF2 OC 4GD DP/3xHDMI;Grafische kaarten;Grafische kaarten;;RegularProduct;;
2430008;ST4000LM024;763649078983;Seagate;135;135;0;0;0;0;20;FR;EUR;8;;0;G24;0;0;0;0;;;;0,24;;;;Seagate HD2.5 SATA3 4TB ST4000LM024 / 15mm (Di);Festplatten & SSD;HDD SSD DVD STR|Festplatten & SSD;Bring-In-Service 24 Mon.;Seagate HD2.5 SATA3 4TB ST4000LM024 / 15mm (Di);Hard Drives;HDD SSD DVD STR|Hard Drives;24 Months Warranty (Bring-in);Seagate HD2.5 SATA3 4TB ST4000LM024 / 15mm (Di);Disques durs et SSD;DD SSD DVD STR|Disques durs et SSD;24 mois garantie retour atelier;Seagate HD2.5 SATA3 4TB ST4000LM024 / 15mm (Di);Harddisk & SSD;HDD SSD DVD STR|Harddisk & SSD;24 Maanden garantie (bring in);RegularProduct;;
3910433;BX1400UI;0731304315957;APC by Schneider Electric;129;129;0;0;0;0;20;FR;EUR;1;2020-01-24;20;GH24;0;0;0;0;;;;12,94;;;3910266;APC Back-UPS BX 1400 VA BX1400UI;Netzteile & USVs;Netzteile & USVs;24 Monate Garantie (Service/Retoure ü. Hersteller);APC Back-UPS BX 1400 VA BX1400UI;UPS & Power Devices;UPS & Power Devices;;APC Back-UPS BX 1400 VA BX1400UI;Onduleurs et Périphériques d'alimentation;Onduleurs et Périphériques d'alimentation;24 mois garantie retour constructeur;APC Back-UPS BX 1400 VA BX1400UI;Voeding & UPS;Voeding & UPS;;RegularProduct;;
